customer_id,gender,Age,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car
2533,Male,26.0,11,Speech Pathologist,Health,Affluent Customer,Yes
2534,Female,54.0,70,Research Associate,Manufacturing,Affluent Customer,Yes
2535,Male,38.0,53,Accountant III,Financial Services,Affluent Customer,No
2536,Female,55.0,71,Associate Professor,Health,Mass Customer,Yes
2539,Male,53.0,68,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes
2541,Male,20.0,17,Software Engineer II,Financial Services,High Net Worth,Yes
2542,Female,54.0,43,Accounting Assistant I,Property,Affluent Customer,Yes
2544,Male,32.0,73,VP Marketing,Manufacturing,Mass Customer,Yes
2545,Female,42.0,33,Tax Accountant,Manufacturing,Mass Customer,Yes
2546,Female,40.0,45,Assistant Professor,Manufacturing,High Net Worth,No
2549,Male,21.0,12,Pharmacist,Health,Mass Customer,Yes
2550,Male,22.0,34,Pharmacist,Health,Mass Customer,Yes
2555,Male,43.0,43,Health Coach IV,Health,Affluent Customer,No
2559,Female,50.0,7,Assistant Media Planner,Entertainment,High Net Worth,No
2562,Male,39.0,98,Internal Auditor,Retail,Mass Customer,No
2564,Female,44.0,18,Engineer III,Health,Mass Customer,No
2565,Female,50.0,62,Junior Executive,Health,Affluent Customer,Yes
2566,Female,23.0,48,Accountant II,Entertainment,Affluent Customer,Yes
2567,Male,45.0,97,Systems Administrator IV,Financial Services,Mass Customer,No
2568,Female,37.0,42,Staff Scientist,Manufacturing,Mass Customer,No
2569,Male,35.0,62,VP Quality Control,Retail,Mass Customer,No
2570,Male,42.0,13,Professor,Financial Services,Mass Customer,Yes
2571,Male,33.0,97,Internal Auditor,Health,Affluent Customer,Yes
2572,Female,39.0,30,Engineer III,Financial Services,Mass Customer,No
2575,Male,45.0,87,Business Systems Development Analyst,Financial Services,High Net Worth,Yes
2576,Female,61.0,15,Associate Professor,Manufacturing,Mass Customer,No
2578,Male,29.0,49,Tax Accountant,Retail,High Net Worth,No
2579,Female,49.0,35,Desktop Support Technician,Manufacturing,Mass Customer,No
2582,Male,42.0,98,Director of Sales,Health,Mass Customer,No
2583,Female,56.0,34,Human Resources Assistant I,Property,Mass Customer,No
2586,Male,40.0,10,Tax Accountant,Financial Services,Mass Customer,Yes
2590,Female,55.0,48,General Manager,Financial Services,Affluent Customer,Yes
2592,Male,24.0,84,Help Desk Operator,Financial Services,Mass Customer,Yes
2593,Female,46.0,69,Nuclear Power Engineer,Manufacturing,Affluent Customer,No
2597,Female,39.0,58,Civil Engineer,Manufacturing,High Net Worth,Yes
2598,Male,40.0,23,Senior Developer,Manufacturing,Affluent Customer,No
2599,Female,66.0,9,VP Marketing,Manufacturing,Mass Customer,No
2600,Male,19.0,55,Senior Financial Analyst,Financial Services,Mass Customer,Yes
2601,Female,45.0,48,Software Engineer III,Financial Services,Affluent Customer,No
2602,Female,43.0,46,Structural Analysis Engineer,Health,Mass Customer,No
2603,Female,58.0,44,Nurse,Financial Services,High Net Worth,No
2604,Male,45.0,91,Account Executive,Retail,Mass Customer,Yes
2605,Male,55.0,50,Marketing Manager,Health,High Net Worth,Yes
2606,Female,41.0,56,Electrical Engineer,Manufacturing,High Net Worth,No
2607,Male,28.0,90,Registered Nurse,Health,Affluent Customer,Yes
2608,Female,44.0,44,Budget/Accounting Analyst III,Health,Affluent Customer,Yes
2609,Female,55.0,17,Compensation Analyst,Financial Services,Mass Customer,Yes
2610,Female,66.0,41,Account Coordinator,IT,Mass Customer,No
2611,Female,29.0,36,Tax Accountant,Financial Services,Affluent Customer,No
2612,Male,51.0,33,Statistician I,Retail,Affluent Customer,No
2620,Male,21.0,26,Civil Engineer,Manufacturing,Mass Customer,No
2621,Female,46.0,24,Assistant Media Planner,Entertainment,High Net Worth,No
2622,Male,40.0,13,Staff Accountant I,Financial Services,Mass Customer,No
2623,Male,37.0,42,Media Manager III,Property,Mass Customer,Yes
2625,Female,48.0,45,Research Assistant I,Manufacturing,Affluent Customer,Yes
2626,Male,21.0,42,Account Coordinator,Property,Affluent Customer,Yes
2627,Female,48.0,7,Budget/Accounting Analyst II,Retail,Mass Customer,Yes
2628,Male,19.0,29,Assistant Media Planner,Entertainment,Affluent Customer,No
2629,Female,43.0,60,Engineer IV,Entertainment,High Net Worth,No
2631,Male,25.0,4,Software Engineer I,Financial Services,Mass Customer,Yes
2634,Male,39.0,85,Quality Engineer,Financial Services,High Net Worth,No
2636,Female,46.0,35,Nuclear Power Engineer,Manufacturing,High Net Worth,Yes
2637,Female,47.0,28,Help Desk Operator,Retail,Mass Customer,Yes
2638,Male,43.0,1,Budget/Accounting Analyst III,IT,Mass Customer,Yes
2639,Female,33.0,70,Geologist IV,Entertainment,Mass Customer,Yes
2644,Male,42.0,72,VP Sales,IT,Mass Customer,No
2645,Male,19.0,20,Technical Writer,IT,High Net Worth,Yes
2646,Female,47.0,14,Sales Representative,Retail,Mass Customer,Yes
2649,Male,34.0,7,Dental Hygienist,Health,Affluent Customer,Yes
2650,Female,24.0,33,Business Systems Development Analyst,IT,Affluent Customer,Yes
2651,Male,41.0,10,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes
2653,Male,25.0,80,Food Chemist,Health,Affluent Customer,No
2655,Male,53.0,56,Nuclear Power Engineer,Manufacturing,Mass Customer,No
2659,Female,45.0,81,Professor,Argiculture,High Net Worth,Yes
2661,Female,43.0,59,VP Marketing,Financial Services,High Net Worth,Yes
2662,Female,42.0,53,Accountant IV,Property,Mass Customer,Yes
2663,Male,63.0,69,Environmental Tech,Health,Mass Customer,Yes
2665,Male,55.0,43,Project Manager,Telecommunications,Mass Customer,Yes
2666,Male,49.0,2,Occupational Therapist,Health,Mass Customer,No
2667,Female,61.0,65,Product Engineer,Manufacturing,Affluent Customer,Yes
2668,Male,41.0,27,Senior Quality Engineer,Health,Mass Customer,No
2669,Male,25.0,95,Business Systems Development Analyst,Property,Affluent Customer,No
2670,Male,43.0,53,VP Accounting,Financial Services,High Net Worth,Yes
2672,Male,34.0,21,Clinical Specialist,Health,Affluent Customer,No
2674,Female,27.0,59,Food Chemist,Health,High Net Worth,No
2675,Female,47.0,24,Media Manager IV,Retail,Mass Customer,No
2676,Male,63.0,33,Product Engineer,Retail,Mass Customer,Yes
2678,Male,43.0,33,Sales Associate,Health,Mass Customer,No
2679,Male,30.0,5,Director of Sales,Financial Services,High Net Worth,No
2680,Female,61.0,0,Financial Analyst,Financial Services,Mass Customer,Yes
2681,Female,45.0,78,Programmer Analyst III,Manufacturing,Affluent Customer,Yes
2682,Female,32.0,54,Accountant III,Manufacturing,High Net Worth,Yes
2684,Male,56.0,96,Health Coach IV,Health,Mass Customer,Yes
2686,Male,24.0,63,Automation Specialist II,Financial Services,Affluent Customer,No
2687,Male,58.0,67,Chemical Engineer,Manufacturing,High Net Worth,Yes
2688,Male,43.0,53,Database Administrator III,Property,Mass Customer,No
2690,Female,39.0,17,Registered Nurse,Health,Affluent Customer,Yes
2691,Male,44.0,41,Librarian,Entertainment,Mass Customer,No
2692,Female,31.0,57,Research Associate,Health,High Net Worth,Yes
2693,Male,52.0,91,Research Assistant III,Health,High Net Worth,Yes
2694,Female,34.0,48,Quality Engineer,Retail,Mass Customer,No
2695,Female,43.0,88,Statistician II,Manufacturing,Mass Customer,Yes
2698,Female,45.0,19,Administrative Officer,Health,High Net Worth,No
2699,Male,42.0,93,Account Representative IV,Manufacturing,Affluent Customer,Yes
2702,Female,43.0,34,Electrical Engineer,Manufacturing,Affluent Customer,Yes
2704,Male,21.0,6,Account Representative IV,Retail,Affluent Customer,Yes
2705,Female,23.0,11,Nuclear Power Engineer,Manufacturing,Mass Customer,No
2706,Male,55.0,59,Desktop Support Technician,Retail,Affluent Customer,No
2707,Male,31.0,56,Account Coordinator,Property,High Net Worth,Yes
2711,Male,49.0,52,Biostatistician II,Health,Affluent Customer,No
2712,Female,32.0,0,Tax Accountant,Manufacturing,High Net Worth,Yes
2713,Male,65.0,55,Statistician II,Retail,Affluent Customer,Yes
2714,Female,22.0,50,Occupational Therapist,Health,High Net Worth,Yes
2715,Male,57.0,27,Civil Engineer,Manufacturing,Affluent Customer,No
2717,Male,39.0,31,Registered Nurse,Health,Mass Customer,No
2719,Male,31.0,69,Teacher,Telecommunications,Affluent Customer,Yes
2720,Female,36.0,0,Account Coordinator,Retail,High Net Worth,No
2723,Female,42.0,71,Associate Professor,Manufacturing,Mass Customer,Yes
2724,Male,26.0,92,Mechanical Systems Engineer,Financial Services,Mass Customer,No
2725,Female,54.0,20,Senior Quality Engineer,Property,Affluent Customer,No
2726,Male,44.0,49,Administrative Officer,Financial Services,Affluent Customer,No
2727,Female,31.0,88,Administrative Officer,Financial Services,High Net Worth,Yes
2728,Female,61.0,55,Physical Therapy Assistant,IT,High Net Worth,No
2730,Male,59.0,15,Senior Financial Analyst,Financial Services,Mass Customer,No
2731,Female,20.0,74,Accounting Assistant III,Retail,Mass Customer,Yes
2732,Female,59.0,36,Help Desk Operator,Health,Mass Customer,No
2733,Female,35.0,89,Analog Circuit Design manager,Manufacturing,Mass Customer,Yes
2735,Male,61.0,18,Associate Professor,Financial Services,High Net Worth,Yes
2738,Female,23.0,77,Research Nurse,Health,Mass Customer,No
2739,Male,34.0,48,Mechanical Systems Engineer,Health,High Net Worth,Yes
2740,Female,57.0,61,Administrative Officer,Financial Services,Affluent Customer,Yes
2741,Male,21.0,6,Statistician II,Property,High Net Worth,No
2742,Male,41.0,50,Actuary,Financial Services,High Net Worth,Yes
2743,Male,41.0,67,Social Worker,Health,High Net Worth,Yes
2744,Male,21.0,59,Senior Financial Analyst,Financial Services,Mass Customer,No
2745,Female,43.0,8,Chemical Engineer,Manufacturing,Mass Customer,Yes
2746,Female,66.0,97,Actuary,Financial Services,High Net Worth,Yes
2748,Female,52.0,96,Quality Engineer,Financial Services,Mass Customer,No
2749,Male,41.0,3,Sales Representative,Retail,Mass Customer,No
2751,Male,40.0,94,Sales Associate,Retail,High Net Worth,Yes
2752,Female,60.0,11,Sales Representative,Retail,Affluent Customer,Yes
2753,Male,35.0,26,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes
2755,Female,20.0,66,Automation Specialist I,Manufacturing,Mass Customer,Yes
2759,Female,18.0,16,Operator,Health,Affluent Customer,Yes
2760,Male,44.0,55,Teacher,Property,Mass Customer,No
2763,Female,41.0,30,Actuary,Financial Services,Mass Customer,Yes
2766,Female,31.0,93,Financial Advisor,Financial Services,High Net Worth,Yes
2767,Female,32.0,84,Desktop Support Technician,Property,High Net Worth,No
2768,Male,24.0,86,Executive Secretary,Manufacturing,Mass Customer,No
2769,Male,41.0,31,Product Engineer,Manufacturing,Affluent Customer,Yes
2770,Male,43.0,24,VP Quality Control,Manufacturing,High Net Worth,Yes
2771,Female,50.0,6,Recruiting Manager,Retail,Affluent Customer,Yes
2772,Male,65.0,15,Quality Engineer,Property,Affluent Customer,Yes
2773,Male,44.0,69,Structural Engineer,Manufacturing,Mass Customer,Yes
2777,Female,23.0,0,Safety Technician III,Health,Mass Customer,Yes
2778,Male,41.0,50,Paralegal,Financial Services,Mass Customer,No
2780,Male,34.0,77,Actuary,Financial Services,Affluent Customer,Yes
2781,Female,22.0,4,VP Sales,Financial Services,Affluent Customer,Yes
2782,Female,32.0,91,Tax Accountant,IT,Mass Customer,No
2783,Male,41.0,14,Sales Representative,Retail,Affluent Customer,Yes
2784,Male,30.0,6,Geological Engineer,Manufacturing,Mass Customer,No
2785,Female,38.0,9,Human Resources Manager,Financial Services,Mass Customer,No
2786,Male,52.0,94,Accountant III,Health,Mass Customer,Yes
2788,Female,51.0,45,Social Worker,Health,Affluent Customer,No
2789,Female,27.0,66,Senior Editor,Financial Services,Affluent Customer,Yes
2790,Female,42.0,16,Account Representative IV,Retail,High Net Worth,Yes
2791,Male,32.0,72,Financial Advisor,Financial Services,Mass Customer,No
2792,Female,56.0,22,Web Developer I,Financial Services,Mass Customer,Yes
2793,Male,48.0,77,Research Nurse,Health,Affluent Customer,Yes
2794,Female,44.0,41,Social Worker,Health,Mass Customer,Yes
2795,Female,54.0,9,Research Assistant III,Financial Services,Mass Customer,No
2796,Female,42.0,52,Web Designer II,Manufacturing,Mass Customer,No
2798,Male,55.0,59,Recruiter,Argiculture,High Net Worth,Yes
2800,Female,32.0,29,Cost Accountant,Financial Services,Mass Customer,No
2802,Female,23.0,36,Programmer Analyst I,Financial Services,Mass Customer,No
2803,Female,49.0,95,Senior Editor,Retail,Mass Customer,Yes
2807,Female,62.0,9,Senior Editor,Manufacturing,Mass Customer,Yes
2808,Male,18.0,68,Actuary,Financial Services,Mass Customer,Yes
2809,Female,50.0,44,Statistician IV,Retail,Mass Customer,No
2811,Female,43.0,29,Internal Auditor,Property,Mass Customer,No
2813,Female,66.0,51,Chemical Engineer,Manufacturing,Mass Customer,Yes
2814,Male,34.0,42,Junior Executive,Property,High Net Worth,Yes
2816,Female,30.0,87,Administrative Assistant II,Financial Services,Mass Customer,Yes
2817,Female,33.0,33,Senior Financial Analyst,Financial Services,Affluent Customer,Yes
2819,Male,42.0,63,Executive Secretary,Manufacturing,Affluent Customer,No
2820,Male,41.0,44,Engineer I,Manufacturing,Affluent Customer,Yes
2821,Male,35.0,13,Human Resources Assistant III,Property,Affluent Customer,No
2823,Male,49.0,98,Budget/Accounting Analyst IV,Property,Mass Customer,No
2824,Male,24.0,41,Assistant Media Planner,Entertainment,Affluent Customer,No
2825,Female,49.0,28,Budget/Accounting Analyst IV,Manufacturing,Affluent Customer,Yes
2829,Female,40.0,2,Electrical Engineer,Manufacturing,High Net Worth,No
2830,Male,61.0,39,Computer Systems Analyst II,Manufacturing,High Net Worth,No
2831,Female,52.0,16,Programmer Analyst I,Health,Mass Customer,Yes
2832,Male,43.0,9,Recruiter,Telecommunications,Mass Customer,Yes
2838,Female,43.0,14,Payment Adjustment Coordinator,Retail,High Net Worth,No
2839,Female,42.0,12,Assistant Media Planner,Entertainment,Mass Customer,No
2840,Male,27.0,63,Recruiter,Manufacturing,Mass Customer,Yes
2843,Female,52.0,42,Recruiter,Financial Services,Affluent Customer,Yes
2846,Female,49.0,66,Nurse,Property,Mass Customer,No
2847,Female,44.0,50,Occupational Therapist,Health,Mass Customer,No
2848,Female,53.0,42,Analyst Programmer,Property,Mass Customer,Yes
2851,Male,44.0,36,Programmer IV,Entertainment,Affluent Customer,Yes
2852,Female,48.0,20,Biostatistician I,Property,High Net Worth,Yes
2853,Male,34.0,65,Executive Secretary,Retail,High Net Worth,Yes
2855,Female,44.0,81,Nurse Practicioner,Manufacturing,Mass Customer,Yes
2856,Female,43.0,53,Marketing Manager,Financial Services,Mass Customer,Yes
2857,Female,63.0,9,Biostatistician I,Manufacturing,Mass Customer,Yes
2861,Female,45.0,4,VP Quality Control,Financial Services,Mass Customer,Yes
2862,Male,32.0,46,Cost Accountant,Financial Services,Mass Customer,No
2863,Male,55.0,90,Internal Auditor,Manufacturing,Mass Customer,No
2864,Female,45.0,36,Analog Circuit Design manager,IT,Mass Customer,No
2865,Female,22.0,11,Electrical Engineer,Manufacturing,High Net Worth,No
2868,Female,48.0,20,Technical Writer,Retail,High Net Worth,No
2871,Male,42.0,49,Assistant Media Planner,Entertainment,High Net Worth,Yes
2872,Female,46.0,52,Assistant Professor,Health,Affluent Customer,Yes
2873,Female,38.0,59,Cost Accountant,Financial Services,Mass Customer,No
2874,Female,42.0,97,Nuclear Power Engineer,Manufacturing,Affluent Customer,No
2875,Male,21.0,71,Financial Analyst,Financial Services,High Net Worth,No
2877,Male,52.0,59,Senior Sales Associate,Property,Affluent Customer,Yes
2878,Male,34.0,73,Analog Circuit Design manager,Property,Mass Customer,Yes
2879,Female,46.0,62,Executive Secretary,Argiculture,Mass Customer,Yes
2880,Male,52.0,43,Legal Assistant,Health,Mass Customer,No
2881,Male,57.0,71,Associate Professor,Health,Affluent Customer,Yes
2882,Female,34.0,62,Chief Design Engineer,Manufacturing,Mass Customer,No
2883,Male,25.0,84,Paralegal,Financial Services,Mass Customer,Yes
2885,Female,50.0,70,Compensation Analyst,Financial Services,Mass Customer,Yes
2887,Male,46.0,42,Speech Pathologist,Financial Services,High Net Worth,Yes
2888,Male,58.0,37,Project Manager,IT,High Net Worth,Yes
2891,Female,33.0,5,Nuclear Power Engineer,Manufacturing,High Net Worth,Yes
2892,Male,55.0,59,Junior Executive,Manufacturing,Affluent Customer,Yes
2895,Female,53.0,85,Librarian,Entertainment,Mass Customer,Yes
2896,Female,50.0,5,Financial Advisor,Financial Services,Mass Customer,Yes
2897,Female,58.0,94,Assistant Professor,Manufacturing,Affluent Customer,No
2899,Female,30.0,13,Nuclear Power Engineer,Manufacturing,High Net Worth,No
2902,Female,45.0,57,Human Resources Manager,Financial Services,Mass Customer,Yes
2903,Male,42.0,47,Operator,Manufacturing,Affluent Customer,Yes
2904,Female,42.0,26,Software Test Engineer III,Manufacturing,High Net Worth,Yes
2906,Female,27.0,93,GIS Technical Architect,Retail,Mass Customer,Yes
2908,Female,64.0,42,Social Worker,Health,Affluent Customer,Yes
2909,Female,40.0,31,Associate Professor,Entertainment,High Net Worth,No
2910,Female,57.0,15,Registered Nurse,Health,Mass Customer,Yes
2911,Female,52.0,55,Assistant Media Planner,Entertainment,Mass Customer,No
2913,Male,64.0,44,VP Quality Control,IT,Affluent Customer,Yes
2914,Female,37.0,76,Health Coach IV,Health,Affluent Customer,Yes
2915,Female,45.0,32,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,No
2916,Male,50.0,23,Product Engineer,Manufacturing,Affluent Customer,Yes
2922,Male,38.0,34,Sales Associate,Manufacturing,Affluent Customer,Yes
2924,Female,32.0,79,Assistant Media Planner,Entertainment,Mass Customer,Yes
2925,Male,42.0,36,Business Systems Development Analyst,Financial Services,Affluent Customer,Yes
2926,Female,57.0,27,Research Nurse,Health,High Net Worth,No
2927,Male,59.0,49,VP Sales,Manufacturing,Affluent Customer,Yes
2929,Male,20.0,97,Nurse,Retail,Mass Customer,No
2930,Male,22.0,46,Assistant Media Planner,Entertainment,Mass Customer,No
